,x,y,z
587,1368.5410276133782,-105.59848422944094,-3.410605131648481e-13
588,1369.1982508433234,-87.82533162737576,-3.410605131648481e-13
589,1369.723889046267,-70.45362721431803,-4.547473508864641e-13
590,1370.1252387849058,-53.518381337952235,-3.410605131648481e-13
591,1370.4101815625531,-37.062403098618006,-4.547473508864641e-13
592,1370.5873369622113,-21.139308367549745,-3.410605131648481e-13
593,1370.666287410516,-5.818426568552866,-3.410605131648481e-13
594,1370.6579339351315,8.806476136329536,-2.2737367544323206e-13
595,1370.5751246667328,22.599928682590814,-4.547473508864641e-13
596,1370.4535095037588,33.86682284115716,-3.410605131648481e-13
597,1370.3056967466443,43.82016662679939,-4.547473508864641e-13
598,1370.126632290925,53.45023375133485,-3.410605131648481e-13
599,1369.869132723491,64.83777761137367,-4.547473508864641e-13
600,1369.525909521295,77.45541596952319,-3.410605131648481e-13
601,1369.0885497467932,91.03359355064362,-4.547473508864641e-13
602,1368.5488133864812,105.4054816113765,-3.410605131648481e-13
603,1367.8989371559883,120.45534274930003,-3.410605131648481e-13
604,1367.1317250180857,136.0962829605859,-4.547473508864641e-13
605,1366.2405874641013,152.25901874970845,-4.547473508864641e-13
606,1365.2195758328842,168.88550417782542,-4.547473508864641e-13
607,1364.0634182386582,185.92509277469054,-4.547473508864641e-13
608,1362.767561951947,203.3320656106889,-4.547473508864641e-13
609,1361.328217082903,221.06402620617087,-4.547473508864641e-13
610,1359.7423950053028,239.08088750065198,-4.547473508864641e-13
611,1358.0079370981118,257.3442621309772,-4.547473508864641e-13
612,1356.1235272550148,275.8171619237452,-5.684341886080801e-13
613,1354.0886847974639,294.46391734712347,-5.684341886080801e-13
614,1351.9037352712967,313.2502552649918,-5.684341886080801e-13
615,1349.5697610005673,332.14346282308145,-5.684341886080801e-13
616,1347.0885388575184,351.11255335561543,-5.684341886080801e-13
617,1344.4624619356332,370.1284606746996,-5.684341886080801e-13
618,1341.6944637191366,389.16413125230605,-5.684341886080801e-13
619,1338.7879390002304,408.19458866334264,-5.684341886080801e-13
620,1335.746677023442,427.1968886273079,-5.684341886080801e-13
621,1332.574804106092,446.1500173673144,-5.684341886080801e-13
622,1329.2767372600053,465.0347442792576,-5.684341886080801e-13
623,1325.8571557548119,483.8334066490141,-4.547473508864641e-13
624,1322.3209770956255,502.52971633471986,-5.684341886080801e-13
625,1318.6733566149142,521.1084879737915,-5.684341886080801e-13
626,1314.9196892331254,539.5554118953871,-5.684341886080801e-13
627,1311.065620963096,557.8568259098292,-6.821210263296962e-13
628,1307.117072513278,575.9994752816312,-6.821210263296962e-13
629,1303.0802742094074,593.970266218942,-6.821210263296962e-13
630,1298.9617992185324,611.7560686423635,-5.684341886080801e-13
631,1294.7686100872343,629.3434951707068,-5.684341886080801e-13
632,1290.5081204032153,646.7186523797631,-6.821210263296962e-13
633,1286.1882634601875,663.8668996712513,-5.684341886080801e-13
634,1281.817570848072,680.7726012829044,-6.821210263296962e-13
635,1277.4052822166595,697.4187912121145,-5.684341886080801e-13
636,1272.9614787091598,713.7867899809218,-6.821210263296962e-13
637,1268.4972382854435,729.8557834858882,-7.958078640513122e-13
638,1264.0031881177008,745.6776828392052,-7.958078640513122e-13
639,1259.3102915551938,761.844062053646,-7.958078640513122e-13
640,1254.418170364013,778.3340882694959,-9.094947017729282e-13
641,1249.3257801066293,795.1303900832147,-7.958078640513122e-13
642,1244.0318273481696,812.2174377457417,-9.094947017729282e-13
643,1238.5348269250253,829.5812319208508,-9.094947017729282e-13
644,1232.833151763527,847.2090423053271,-1.0231815394945443e-12
645,1226.9250756143274,865.0891907236528,-1.0231815394945443e-12
646,1220.808798090525,883.2109056673607,-1.1368683772161603e-12
647,1214.4824742886644,901.5641757573408,-1.1368683772161603e-12
648,1207.944230442104,920.1396556657967,-1.2505552149377763e-12
649,1201.1921782168424,938.9285833539695,-1.2505552149377763e-12
650,1194.2244245781674,957.9227160246433,-1.2505552149377763e-12
651,1187.0390794577534,977.1142768514304,-1.3642420526593924e-12
652,1179.634262290865,996.4959086580093,-1.2505552149377763e-12
653,1172.0081060272648,1016.060637493272,-1.3642420526593924e-12
654,1164.1587514615103,1035.801862861897,-1.2505552149377763e-12
655,1156.0843577566711,1055.7133080373808,-1.2505552149377763e-12
656,1147.7830926851298,1075.7890233006406,-1.3642420526593924e-12
657,1139.253130122618,1096.0233706065587,-1.3642420526593924e-12
658,1130.492652784974,1116.410996800989,-1.4779288903810084e-12
659,1121.4998472558623,1136.9468262838086,-1.4779288903810084e-12
660,1112.2728973339676,1157.6260573470345,-1.4779288903810084e-12
661,1102.809982022596,1178.4441479915833,-1.4779288903810084e-12
662,1093.1092756290718,1199.3967980185719,-1.4779288903810084e-12
663,1083.168943011073,1220.4799425681445,-1.3642420526593924e-12
664,1072.9871385524548,1241.689738038535,-1.3642420526593924e-12
665,1062.5620074346468,1263.0225442693675,-1.3642420526593924e-12
666,1051.8916926330055,1284.4748966659809,-1.3642420526593924e-12
667,1040.9743376501135,1306.0434891041425,-1.4779288903810084e-12
668,1029.8081168233361,1327.725105121202,-1.4779288903810084e-12
669,1018.3912920898517,1349.5165056844673,-1.4779288903810084e-12
670,1006.722387465274,1371.4141089977925,-1.3642420526593924e-12
671,994.8010093477417,1393.4125203520498,-1.4779288903810084e-12
672,982.4868045829666,1415.758522845618,-1.5916157281026244e-12
673,969.8595966045962,1438.2928846217978,-1.4779288903810084e-12
674,957.0110501667021,1460.8458930094512,-1.4779288903810084e-12
675,943.9246066663691,1483.444054988721,-1.4779288903810084e-12
676,930.5889732971747,1506.1032882331676,-1.3642420526593924e-12
677,916.9969487228636,1528.8316832540308,-1.5916157281026244e-12
678,903.1434521089321,1551.6333191240299,-1.4779288903810084e-12
679,889.0245575120297,1574.51011822567,-1.5347723092418164e-12
680,874.6370273146208,1597.462745525559,-1.7053025658242404e-12
681,859.9780683189747,1620.4910815835256,-1.7053025658242404e-12
682,845.0452037976976,1643.5944764434162,-1.6484591469634324e-12
683,829.8361958115329,1666.771905797766,-1.6484591469634324e-12
684,814.3490066008516,1690.0220557665414,-1.7053025658242404e-12
685,798.5817751175983,1713.3433784792865,-1.6484591469634324e-12
686,782.5328039341557,1736.734128173953,-1.6484591469634324e-12
687,766.2005570764492,1760.1923789010173,-1.6484591469634324e-12
688,749.5836623747624,1783.7160346174294,-1.6484591469634324e-12
689,732.6809075559105,1807.3028473273644,-1.7053025658242404e-12
690,715.4912499085226,1830.950415368346,-1.7621459846850485e-12
691,698.0138202232404,1854.6561897472354,-1.7621459846850485e-12
692,680.2479292161291,1878.4174768451455,-1.7621459846850485e-12
693,662.1930732541047,1902.2314419971524,-1.7621459846850485e-12
694,643.8489391267462,1926.0951141882963,-1.6484591469634324e-12
695,625.2154101452934,1950.005388846317,-1.6484591469634324e-12
696,606.2925664320179,1973.9590378749142,-1.6484591469634324e-12
697,587.0806901370728,1997.952712925166,-1.7053025658242404e-12
698,567.580267018589,2021.9829529983535,-1.6484591469634324e-12
699,547.7919851300189,2046.0461950760912,-1.6484591469634324e-12
700,527.7167359466077,2070.1387811308755,-1.6484591469634324e-12
701,507.3556086793137,2094.2569727152118,-1.5347723092418164e-12
702,486.709891788617,2118.396956157085,-1.7053025658242404e-12
703,465.7810639375388,2142.554859547739,-1.6484591469634324e-12
704,444.5707926697353,2166.726759761356,-1.7621459846850485e-12
705,423.08092591196873,2190.908697020237,-1.7621459846850485e-12
706,401.31348984331817,2215.096681382385,-1.7053025658242404e-12
707,379.27068110133115,2239.286704950779,-1.6484591469634324e-12
708,356.9548587268541,2263.47475348489,-1.5916157281026244e-12
709,334.36854222261155,2287.656810666011,-1.5347723092418164e-12
710,311.51440627845176,2311.82886555501,-1.7053025658242404e-12
711,288.3952752672611,2335.9869197452435,-1.5347723092418164e-12
712,265.01412242708994,2360.126989182599,-1.5916157281026244e-12
713,241.3740687238065,2384.2451061623087,-1.5916157281026244e-12
714,217.4783833916211,2408.337319483994,-1.5916157281026244e-12
715,193.33048742590967,2432.399691650083,-1.7053025658242404e-12
716,168.93395765584864,2456.428295669141,-1.6484591469634324e-12
717,144.29253441041072,2480.4192085807836,-1.7053025658242404e-12
718,119.41013100072331,2504.368503665725,-1.5916157281026244e-12
719,94.29084631498012,2528.2722402229424,-1.6484591469634324e-12
720,68.9389793904208,2552.1264521721214,-1.5916157281026244e-12
721,43.35905139091096,2575.9271305562597,-1.6484591469634324e-12
722,17.555820748683914,2599.6702134533116,-1.7053025658242404e-12
723,-8.465684775014779,2623.3515612400342,-1.8189894035458565e-12
724,-34.70014344615595,2646.9669401100837,-1.8758328224066645e-12
725,-61.14190472225198,2670.5119976415604,-1.8758328224066645e-12
726,-87.78495158357163,2693.9822374598457,-1.9042545318370685e-12
727,-114.62285932701559,2717.3729924592235,-1.7621459846850485e-12
728,-141.6487483009957,2740.6793945305953,-1.8189894035458565e-12
729,-168.85522492626205,2763.8963362512172,-1.5347723092418164e-12
730,-196.23432893007964,2787.0184401786464,-1.6484591469634324e-12
731,-223.77745951694038,2810.0400125200217,-1.7621459846850485e-12
732,-251.47530165434569,2832.9549997078375,-1.7621459846850485e-12
733,-279.31774006579644,2855.7569375542344,-1.7621459846850485e-12
734,-307.29376070655474,2878.438893297415,-1.9042545318370685e-12
735,-335.39133972626905,2900.9934010023035,-1.6768808563938364e-12
736,-363.59732120085334,2923.4123917394736,-1.6200374375330284e-12
737,-391.897270087933,2945.6871082242174,-1.7621459846850485e-12
738,-420.27530936671843,2967.8080118269345,-1.7621459846850485e-12
739,-448.7139335469302,2989.7646763444586,-2.1032064978498966e-12
740,-477.1937873686306,3011.545660745919,-2.1032064978498966e-12
741,-505.6933982355676,3033.1383534243646,-1.9326762412674725e-12
742,-534.1888930847336,3054.5288124665703,-1.9042545318370685e-12
743,-562.6536109013548,3075.7015361019457,-2.0321522242738865e-12
744,-591.0576798608786,3096.6392178748283,-2.2311041902867146e-12
745,-619.3674743285335,3117.3224251975753,-2.1174173525650986e-12
746,-647.5449418801347,3137.7291980296573,-1.8474111129762605e-12
747,-675.546752474567,3157.8345370932716,-2.0605739337042905e-12
748,-703.3231975667238,3177.609735330816,-2.0463630789890885e-12
749,-730.8167161795315,3197.0214729070435,-1.8829382497642655e-12
750,-757.9598773073154,3216.030566795272,-2.1813661987835076e-12
751,-784.672480546433,3234.590155044928,-2.0676793610618915e-12
752,-810.8572816772207,3252.6429995646263,-1.8332002582610585e-12
753,-836.3932361543757,3270.1171859088963,-1.730171561575844e-12
754,-861.124117994754,3286.918828341267,-1.8545165403338615e-12
755,-884.8374044714895,3302.918447491402,-1.8705037518884637e-12
756,-907.2194655182747,3317.9218952003444,-1.8207657603852567e-12
757,-924.6584181705516,3329.546706274671,-1.8171020244039937e-12
758,-942.0636526221606,3341.0928321949896,-1.759481449425948e-12
759,-960.4749351846984,3353.245868302709,-1.659117287999834e-12
760,-981.4649992816311,3367.0261238920384,-1.708855279503041e-12
761,-1004.4696373653932,3382.0383058758307,-1.6129320101754274e-12
762,-1029.1811285938943,3398.0600919446947,-1.8758328224066645e-12
763,-1055.405750703097,3414.9464910025713,-1.9539925233402755e-12
764,-1083.0111728550362,3432.594389687706,-2.0534685063466895e-12
765,-1111.9015268357728,3450.9257106419,-2.0108359422010835e-12
766,-1142.0041408069303,3469.878433175491,-1.8900436771218665e-12
767,-1173.2617458004665,3489.4013188592844,-2.0605739337042905e-12
768,-1205.627514469035,3509.450566079285,-1.9753088054130785e-12
769,-1239.061847028493,3529.9876525469167,-2.0037305148434825e-12
770,-1273.5300770222177,3550.9778141896,-2.0889956431346945e-12
771,-1309.0008990164315,3572.3890157091055,-2.1742607714259066e-12
772,-1345.4452280393014,3594.191218083696,-2.1600499167107046e-12
773,-1382.835397789548,3616.3558750316624,-2.3021584638627246e-12
774,-1421.1446250003903,3638.8556051273376,-2.1032064978498966e-12
775,-1460.346679421494,3661.6639956174104,-2.3021584638627246e-12
776,-1500.4156972686135,3684.7554952167857,-2.3874235921539366e-12
777,-1541.326151620607,3708.1053985689095,-2.0179413695586845e-12
778,-1583.0529030169264,3731.6898735458885,-2.1884716261411086e-12
779,-1625.5713147995375,3755.4860200234425,-1.9610979506978765e-12
780,-1668.857425050597,3779.4719534655646,-2.0747847884194925e-12
781,-1712.8881267538645,3803.626885072657,-1.9895196601282805e-12
782,-1757.6413487316856,3827.931194522879,-1.9895196601282805e-12
783,-1803.0962145040867,3852.3664834415863,-2.0463630789890885e-12
784,-1849.2331656112494,3876.9156037135317,-2.1600499167107046e-12
785,-1896.0340788880922,3901.5626778224787,-1.8758328224066645e-12
786,-1943.482297682946,3926.293070310851,-1.7053025658242404e-12
787,-1991.5626764521694,3951.093364947576,-1.4210854715202004e-12
788,-2040.2615612065074,3975.9513079799503,-1.5347723092418164e-12
789,-2089.566766104638,4000.855750371912,-1.5916157281026244e-12
790,-2139.467505088088,4025.796568876417,-1.7053025658242404e-12
791,-2189.954327276504,4050.7645916673823,-1.5916157281026244e-12
792,-2241.019031488713,4075.751516449982,-1.7621459846850485e-12
793,-2292.6545843548583,4100.749833610362,-2.1600499167107046e-12
794,-2344.85501876328,4125.752743183076,-1.7053025658242404e-12
795,-2397.6153588193915,4150.754088075127,-1.7053025658242404e-12
796,-2450.9315185401533,4175.748277944268,-1.9326762412674725e-12
797,-2504.8002303109024,4200.730230451752,-2.2737367544323206e-12
798,-2559.218955375919,4225.695307001367,-1.8189894035458565e-12
799,-2614.1858160968995,4250.639261464753,-1.9326762412674725e-12
800,-2669.6995388871383,4275.558196121254,-1.5916157281026244e-12
801,-2725.75936862479,4300.448507083043,-1.8189894035458565e-12
802,-2782.36503625152,4325.306855803376,-1.8189894035458565e-12
803,-2839.516695089179,4350.130128325306,-1.9326762412674725e-12
804,-2897.214884068808,4374.9154081404195,-1.4779288903810084e-12
805,-2955.460478064782,4399.6599448953175,-1.3642420526593924e-12
806,-3014.25465931282,4424.3611335300875,-1.3642420526593924e-12
807,-3073.5988712831913,4449.016487159976,-1.7053025658242404e-12
808,-3133.4948137779256,4473.623628248702,-1.2505552149377763e-12
809,-3193.94439806738,4498.180263918142,-1.4779288903810084e-12
810,-3254.9497188299947,4522.684169329277,-1.8189894035458565e-12
811,-3316.513048418128,4547.1331807481065,-1.4779288903810084e-12
812,-3378.636810871248,4571.525180949645,-1.7053025658242404e-12
813,-3441.3235734718373,4595.858092170539,-2.0463630789890885e-12
814,-3504.57600754545,4620.129857619554,-1.8189894035458565e-12
815,-3568.3969123864217,4644.338447888604,-1.7053025658242404e-12
816,-3632.7891689082585,4668.481840581421,-1.4779288903810084e-12
817,-3697.755746646367,4692.558020852788,-1.7053025658242404e-12
818,-3763.2996924289964,4716.56497511777,-1.4779288903810084e-12
819,-3829.424114001431,4740.500683262921,-1.3642420526593924e-12
820,-3896.1321837004057,4764.36311842567,-1.4779288903810084e-12
821,-3963.427122789707,4788.150239898045,-1.0231815394945443e-12
822,-4031.312205634934,4811.8599933252935,-1.3642420526593924e-12
823,-4099.79073023333,4835.490299265323,-1.1368683772161603e-12
824,-4168.866034963636,4859.039058149149,-1.1368683772161603e-12
825,-4238.541485166379,4882.504144722483,-9.094947017729282e-13
826,-4308.820472080838,4905.883406902416,-1.3642420526593924e-12
827,-4379.706406375324,4929.174662888583,-1.5916157281026244e-12
828,-4451.202711172164,4952.375698261791,-9.094947017729282e-13
829,-4523.312820645622,4975.48426501643,-1.5916157281026244e-12
830,-4596.0401822735585,4998.498081762989,-1.5916157281026244e-12
831,-4669.3882405913155,5021.414828120769,-1.5916157281026244e-12
832,-4743.360448132472,5044.23214781673,-6.821210263296962e-13
833,-4817.960249965881,5066.94764351891,-1.1368683772161603e-12
834,-4893.191093522173,5089.558879570571,-1.3642420526593924e-12
835,-4969.05641590786,5112.063377839604,-1.3642420526593924e-12
836,-5045.559647153255,5134.458618480207,-1.1368683772161603e-12
837,-5122.704204727706,5156.742038092264,-9.094947017729282e-13
838,-5200.49348907905,5178.911028277055,-1.1368683772161603e-12
839,-5278.930878378542,5200.962934051731,-9.094947017729282e-13
840,-5358.019752833818,5222.895060504009,-9.094947017729282e-13
841,-5437.763444816534,5244.704658718376,-9.094947017729282e-13
842,-5518.16528065037,5266.388937364601,-1.3642420526593924e-12
843,-5599.22855706665,5287.945056058889,-1.3642420526593924e-12
844,-5680.956541072474,5309.370125328379,-9.094947017729282e-13
845,-5763.352473252724,5330.661207432506,-4.547473508864641e-13
846,-5846.41955332494,5351.81531259694,-2.2737367544323206e-13
847,-5930.16095758461,5372.8294034865285,-9.094947017729282e-13
848,-6014.579820232885,5393.700390398474,-9.094947017729282e-13
849,-6099.679235339883,5414.425131830166,-2.2737367544323206e-13
850,-6185.462262429473,5435.0004358356655,-9.094947017729282e-13
851,-6271.931911095191,5455.423056315527,-6.821210263296962e-13
852,-6359.09115246556,5475.689695809107,-6.821210263296962e-13
853,-6446.942911709738,5495.797003699634,-2.2737367544323206e-13
854,-6535.49006189118,5515.741574853757,4.547473508864641e-13
855,-6624.735421265459,5535.519949120227,-6.821210263296962e-13
856,-6714.681751001726,5555.128610946105,-6.821210263296962e-13
857,-6805.331764593635,5574.563991494273,0.0
858,-6896.688119508362,5593.822466812131,-4.547473508864641e-13
859,-6988.75340032287,5612.90035439835,4.547473508864641e-13
860,-7081.530143873328,5631.793918577901,4.547473508864641e-13
861,-7175.020810658831,5650.499364645288,0.0
862,-7269.227797436977,5669.0128416061525,-4.547473508864641e-13
863,-7364.153430962418,5687.330441008138,0.0
864,-7459.799968121985,5705.448197069085,4.547473508864641e-13
865,-7556.169580564046,5723.362083910326,-4.547473508864641e-13
866,-7653.264368681615,5741.068018379046,4.547473508864641e-13
867,-7751.086354737725,5758.561858842671,0.0
868,-7849.637469754807,5775.839403007683,0.0
869,-7948.919580986341,5792.89639287631,0.0
870,-8048.934431729842,5809.7285044856235,4.547473508864641e-13
871,-8149.683707158942,5826.3313594184,4.547473508864641e-13
872,-8251.168983696869,5842.700516308445,9.094947017729282e-13
873,-8353.391734738772,5858.831472160447,4.547473508864641e-13
874,-8456.353342647883,5874.719664463775,9.094947017729282e-13
875,-8560.05508332657,5890.3604689231925,0.0
876,-8664.498135957754,5905.749201133293,4.547473508864641e-13
877,-8769.683557231447,5920.881112957324,9.094947017729282e-13
878,-8875.612295743678,5935.751394968481,1.3642420526593924e-12
879,-8982.285186538615,5950.355175860451,1.3642420526593924e-12
880,-9076.52448596834,5962.949243932313,2.7284841053187847e-12
